,schengen_state,origin_country,origin_consulate,visas_applied,visas_issued,visas_not_issued,visa_refusal_rate,year
287,Germany,MONGOLIA,ULAN BATOR,9772.0,9075.0,696.0,0.07123119435062941,2014
288,Norway,THAILAND,BANGKOK,9721.0,9162.000000000002,559.0,0.05750437197819153,2014
289,Greece,UKRAINE,MARIUPOL,9690.0,9571.0,119.0,0.012280701754385965,2014
290,Netherlands,THAILAND,BANGKOK,9689.0,9570.0,100.0,0.010341261633919338,2014
291,France,USA,"WASHINGTON, DC",9653.0,8613.0,74.0,0.008518475883504087,2014
292,Italy,ARMENIA,YEREVAN,9621.0,8919.0,701.0,0.07286902286902287,2014
293,Belgium,UNITED KINGDOM,LONDON,9601.0,7922.0,1630.0,0.17064489112227807,2014
294,Germany,OMAN,MUSCAT,9394.0,9215.0,46.0,0.004967066191555987,2014
295,France,CHINA,SHENYANG,9378.0,7734.0,1641.0,0.17504,2014
296,Austria,THAILAND,BANGKOK,9372.0,9310.0,62.0,0.006615450277422108,2014
297,Sweden,UKRAINE,KIEV,9325.0,8142.0,426.0,0.04971988795518207,2014
298,Spain,MOROCCO,AGADIR,9318.0,7183.0,1647.0,0.18652321630804078,2014
299,Norway,CHINA,GUANGZHOU (CANTON),9302.0,8932.0,370.0,0.03977639217372608,2014
300,Belgium,CHINA,BEIJING,9298.0,8881.0,366.0,0.03958040445549908,2014
301,France,CAMEROON,DOUALA,9107.0,5843.0,3262.0,0.3582646897309171,2014
302,France,BAHRAIN,MANAMA,9072.0,9030.0,41.0,0.00451989857788557,2014
303,Netherlands,"IRAN, ISLAMIC REPUBLIC OF",TEHERAN,9048.0,7283.0,1476.0,0.1685123872588195,2014
304,Switzerland,CHINA,GUANGZHOU (CANTON),9005.0,8780.0,225.0,0.02498611882287618,2014
305,Norway,INDIA,NEW DELHI,8994.0,8278.0,706.0,0.07858414959928763,2014
306,Czech Republic,INDIA,NEW DELHI,8982.0,8439.0,539.0,0.060035642682111826,2014
307,Spain,SOUTH AFRICA,PRETORIA,8982.0,8375.0,45.0,0.005344418052256532,2014
308,Czech Republic,TURKEY,ISTANBUL,8975.0,8791.0,175.0,0.019518179790318984,2014
309,France,BENIN,COTONOU,8960.0,7202.0,1746.0,0.19512740277156906,2014
310,Italy,UNITED ARAB EMIRATES,ABU DHABI,8928.0,7943.0,753.0,0.08659153633854645,2014
311,Denmark,THAILAND,BANGKOK,8861.0,8244.0,399.0,0.04616452620617841,2014
312,Germany,LEBANON,BEIRUT,8814.0,7066.0,1513.0,0.1763608812215876,2014
313,Austria,UNITED ARAB EMIRATES,ABU DHABI,8737.0,8375.0,327.0,0.03757756837508619,2014
314,France,OMAN,MUSCAT,8724.0,8645.0,77.0,0.00882825040128411,2014
315,Spain,TUNISIA,TUNIS,8701.0,7811.0,613.0,0.07276828110161443,2014
316,Spain,EQUATORIAL GUINEA,MALABO,8670.0,7487.0,491.0,0.061544246678365506,2014
317,France,SOUTH AFRICA,JOHANNESBURG,8631.0,8553.0,70.0,0.008117824423054622,2014
318,Germany,VIET NAM,HANOI,8554.0,7389.0,1164.0,0.13609259908803928,2014
319,Greece,CHINA,GUANGZHOU (CANTON),8523.0,8377.0,146.0,0.017130118502874575,2014
320,Germany,JORDAN,AMMAN,8509.0,7172.0,979.0,0.12010796221322537,2014
321,Spain,SENEGAL,DAKAR,8495.0,4129.0,3238.0,0.4395276231844713,2014
322,Germany,KYRGYZSTAN,BISHKEK,8480.0,7720.0,759.0,0.08951527302747965,2014
323,Spain,TURKEY,ANKARA,8474.0,7732.0,446.0,0.0545365615064808,2014
324,Czech Republic,AZERBAIJAN,BAKU,8442.0,8055.0,387.0,0.04584221748400853,2014
325,Belgium,UKRAINE,KIEV,8416.0,7521.0,803.0,0.09646804420951466,2014
326,France,CONGO,BRAZZAVILLE,8200.0,6198.0,2001.0,0.24405415294548116,2014
327,Portugal,CHINA,SHANGHAI,8100.0,8023.0,77.0,0.009506172839506173,2014
328,Netherlands,EGYPT,CAIRO,7994.0,6679.0,1164.0,0.14841259722045136,2014
329,Netherlands,PAKISTAN,ISLAMABAD,7930.0,5310.0,2370.0,0.30859375,2014
330,Spain,"IRAN, ISLAMIC REPUBLIC OF",TEHERAN,7922.0,5986.0,1056.0,0.1499573984663448,2014
331,Czech Republic,GEORGIA,TBILISSI,7832.0,6709.0,1123.0,0.14338610827374873,2014
332,Denmark,UKRAINE,KIEV,7734.0,7435.0,136.0,0.01796328094043059,2014
333,France,GEORGIA,TBILISSI,7661.0,6710.0,942.0,0.12310507056978567,2014
334,Czech Republic,CHINA,SHANGHAI,7610.0,7532.0,78.0,0.010249671484888305,2014
335,Portugal,MOZAMBIQUE,MAPUTO,7603.0,7440.0,162.0,0.021310181531176007,2014
336,France,INDIA,KOLKATA,7588.0,7391.0,193.0,0.02544831223628692,2014
337,Denmark,CHINA,SHANGHAI,7577.0,7294.0,17.0,0.0023252633018738885,2014
338,Hungary,CHINA,BEIJING,7570.0,7252.0,317.0,0.04188135817148897,2014
339,France,INDIA,PONDICHERY,7475.0,6815.0,639.0,0.08572578481352294,2014
340,Finland,THAILAND,BANGKOK,7447.0,7331.0,112.0,0.015047695821577322,2014
341,Germany,BAHRAIN,MANAMA,7409.0,7050.0,104.0,0.01453732177802628,2014
342,Sweden,TURKEY,ISTANBUL,7375.0,6927.0,274.0,0.03805027079572282,2014
343,Greece,UNITED KINGDOM,LONDON,7372.0,7333.0,28.0,0.00380383100122266,2014
344,Greece,TURKEY,ANKARA,7350.0,7112.0,229.0,0.03119466012804795,2014
345,Italy,CUBA,HAVANA,7335.0,6786.0,548.0,0.0747204799563676,2014
346,Belgium,TURKEY,ISTANBUL,7321.0,6592.0,618.0,0.08571428571428572,2014
347,Germany,PAKISTAN,ISLAMABAD,7228.0,5334.0,1835.0,0.2559631747803041,2014
348,France,NIGERIA,ABUJA,7226.0,4981.0,2153.0,0.3017942248388001,2014
349,Finland,CHINA,SHANGHAI,7224.0,7125.0,52.0,0.007245367145046677,2014
350,Finland,CHINA,BEIJING,7165.0,7038.0,107.0,0.014975507347795661,2014
351,Netherlands,CHINA,GUANGZHOU (CANTON),7088.0,6851.0,213.0,0.030152887882219707,2014
352,Hungary,CHINA,SHANGHAI,7086.0,6997.0,84.0,0.011862731252647932,2014
353,Austria,"IRAN, ISLAMIC REPUBLIC OF",TEHERAN,7050.0,6107.0,490.0,0.07427618614521753,2014
354,Belgium,PHILIPPINES,MANILA,7029.0,6325.0,613.0,0.08835399250504468,2014
355,Germany,PAKISTAN,KARACHI,6993.0,5647.0,1338.0,0.19155332856120258,2014
356,Poland,RUSSIAN FEDERATION,ST. PETERSBURG,6963.0,6933.0,30.0,0.004308487720809996,2014
357,Germany,UZBEKISTAN,TASHKENT,6958.0,6148.0,748.0,0.10846867749419954,2014
358,Poland,CHINA,BEIJING,6915.0,6753.0,162.0,0.023427331887201735,2014
359,France,LIBYAN ARAB JAMAHIRIYA,TRIPOLI,6913.0,6535.0,363.0,0.05262394897071615,2014
360,Czech Republic,TURKEY,ANKARA,6874.0,6713.0,155.0,0.02256843331391963,2014
361,France,JORDAN,AMMAN,6769.0,6216.0,481.0,0.0718232044198895,2014
362,Greece,ARMENIA,YEREVAN,6763.0,6245.0,518.0,0.0765932278574597,2014
363,Switzerland,KUWAIT,KUWAIT,6676.0,6595.0,46.0,0.006926667670531546,2014
364,Malta,ALGERIA,ALGIERS,6649.0,3021.0,3098.0,0.5062918777578036,2014
365,France,SRI LANKA,COLOMBO,6648.0,5868.0,777.0,0.11693002257336343,2014
366,France,SINGAPORE,SINGAPORE,6644.0,6559.0,80.0,0.012050007531254707,2014
367,Greece,SOUTH AFRICA,JOHANNESBURG,6614.0,6532.0,54.0,0.008199210446401458,2014
368,Spain,JORDAN,AMMAN,6570.0,4420.0,250.0,0.05353319057815846,2014
369,Greece,KAZAKHSTAN,ASTANA,6564.0,6511.0,50.0,0.007620789513793629,2014
370,Netherlands,GHANA,ACCRA,6528.0,4599.0,1726.0,0.27288537549407116,2014
371,Spain,SOUTH AFRICA,CAPE TOWN,6472.0,6325.0,28.0,0.004407366598457422,2014
372,Switzerland,INDONESIA,JAKARTA,6415.0,6216.0,192.0,0.0299625468164794,2014
373,Germany,VIET NAM,HO CHI MINH,6402.0,5737.0,655.0,0.10247183979974969,2014
374,Spain,MAURITANIA,NOUAKCHOTT,6342.0,5096.0,864.0,0.14496644295302014,2014
375,Switzerland,KAZAKHSTAN,ASTANA,6319.0,6279.0,37.0,0.005858138062064598,2014
376,Denmark,CHINA,GUANGZHOU (CANTON),6299.0,6026.0,84.0,0.013747954173486088,2014
377,Italy,LIBYAN ARAB JAMAHIRIYA,TRIPOLI,6235.0,5127.0,588.0,0.10288713910761155,2014
378,Austria,SOUTH AFRICA,PRETORIA,6226.0,6182.0,42.0,0.006748071979434447,2014
379,Norway,UKRAINE,KIEV,6221.0,5991.0,218.0,0.03511032372362699,2014
380,France,TOGO,LOME,6187.0,5144.0,1026.0,0.16628849270664506,2014
381,Poland,KAZAKHSTAN,ALMATY,6169.0,5683.0,486.0,0.0787810017831091,2014
382,Portugal,CHINA,BEIJING,6141.0,5996.0,145.0,0.023611789610812572,2014
383,Greece,PHILIPPINES,MANILA,6126.0,5872.0,249.0,0.04067962751184447,2014
384,Germany,PERU,LIMA,6121.0,5973.0,148.0,0.024179055709851332,2014
385,Switzerland,SOUTH AFRICA,PRETORIA,6120.0,6067.0,27.0,0.004430587463078438,2014
386,Finland,INDIA,NEW DELHI,6115.0,5719.0,387.0,0.06338028169014084,2014
387,Czech Republic,UKRAINE,DONETSK,6107.0,6018.0,89.0,0.014573440314393319,2014
388,Netherlands,OMAN,MUSCAT,6098.0,5967.0,95.0,0.015671395579016825,2014
389,Italy,SENEGAL,DAKAR,6096.0,3296.0,2673.0,0.44781370413804655,2014
390,Austria,TURKEY,ANKARA,6058.0,5736.0,316.0,0.05221414408460013,2014
391,Italy,IRAQ,BAGDAD,6046.0,2757.0,438.0,0.13708920187793427,2014
392,Germany,IRAQ,ERBIL,6040.0,1676.0,298.0,0.15096251266464034,2014
393,Portugal,UKRAINE,KIEV,6008.0,5938.0,70.0,0.011651131824234355,2014
394,Switzerland,"IRAN, ISLAMIC REPUBLIC OF",TEHERAN,5989.0,5604.0,240.0,0.04106776180698152,2014
395,Germany,ALGERIA,ALGIERS,5967.0,4487.0,1478.0,0.24777870913663033,2014
396,Slovenia,UKRAINE,KIEV,5956.0,5860.0,96.0,0.016118200134318333,2014
397,France,ARMENIA,YEREVAN,5901.0,4892.0,1008.0,0.17084745762711864,2014
398,France,HAITI,PORT AU PRINCE,5892.0,3864.0,2021.0,0.3434154630416313,2014
399,Netherlands,RUSSIAN FEDERATION,ST. PETERSBURG,5841.0,5716.0,45.0,0.00781114389862871,2014
400,France,CHAD,N'DJAMENA,5783.0,5280.0,490.0,0.08492201039861352,2014
401,Italy,JORDAN,AMMAN,5697.0,5149.0,306.0,0.05609532538955087,2014
402,Italy,KOSOVO,PRISTINA,5677.0,161.0,1657.0,0.9114411441144115,2014
403,Norway,RUSSIAN FEDERATION,ST. PETERSBURG,5660.0,5486.0,174.0,0.030742049469964665,2014
404,Spain,OMAN,MUSCAT,5660.0,5280.0,44.0,0.008264462809917356,2014
405,Belgium,INDIA,NEW DELHI,5603.0,4844.0,767.0,0.13669577615398323,2014
406,Belgium,RWANDA,KIGALI,5579.0,4370.0,973.0,0.18210743028261275,2014
407,Italy,INDIA,KOLKATA,5540.0,5330.0,210.0,0.03790613718411552,2014
408,Germany,NAMIBIA,WINDHOEK,5525.0,5353.0,162.0,0.029374433363553942,2014
409,Luxembourg,RUSSIAN FEDERATION,MOSCOW,5518.0,5463.0,53.0,0.009608411892675852,2014
410,Slovakia,RUSSIAN FEDERATION,ST. PETERSBURG,5490.0,5450.0,63.0,0.011427534917467803,2014
411,Italy,PAKISTAN,ISLAMABAD,5478.0,2670.0,2767.0,0.5089203604929189,2014
412,France,NIGER,NIAMEY,5476.0,4780.0,475.0,0.09039010466222645,2014
413,Belgium,THAILAND,BANGKOK,5360.0,4839.0,463.0,0.08732553753300641,2014
414,Italy,"CONGO, THE DEMOCRATIC REPUBLIC OF THE",KINSHASA,5324.0,1721.0,3488.0,0.669610289882895,2014
415,Czech Republic,THAILAND,BANGKOK,5260.0,5206.0,51.0,0.009701350580178809,2014
416,Belgium,ALGERIA,ALGIERS,5234.0,3835.0,1202.0,0.23863410760373238,2014
417,Greece,SAUDI ARABIA,JEDDAH,5228.0,4943.0,133.0,0.02620173364854216,2014
418,France,PERU,LIMA,5205.0,5110.0,90.0,0.01730769230769231,2014
419,Spain,NIGERIA,LAGOS,5160.0,2217.0,2705.0,0.549573344169037,2014
420,Germany,SRI LANKA,COLOMBO,5130.0,4336.0,725.0,0.14325232167555818,2014
421,France,IRAQ,ERBIL,5121.0,4318.0,796.0,0.1556511536957372,2014
422,Spain,EQUATORIAL GUINEA,BATA,5116.0,4808.0,108.0,0.021969080553295363,2014
423,Latvia,RUSSIAN FEDERATION,KALININGRAD,5056.0,5025.0,30.0,0.005934718100890208,2014
424,Belgium,TURKEY,ANKARA,5053.0,4293.0,761.0,0.15057380292837358,2014
425,France,CONGO,POINTE NOIRE,5031.0,3866.0,1164.0,0.23141153081510935,2014
426,Poland,TURKEY,ISTANBUL,5016.0,4814.0,201.0,0.04007976071784646,2014
427,Germany,INDIA,KOLKATA,5014.0,4824.0,190.0,0.03789389708815317,2014
428,Switzerland,LEBANON,BEIRUT,5004.0,2945.0,982.0,0.2500636618283677,2014
429,France,PAKISTAN,ISLAMABAD,4999.0,3809.0,1190.0,0.23804760952190437,2014
430,Greece,EGYPT,CAIRO,4998.0,4367.0,602.0,0.12115113704970819,2014
431,Poland,CHINA,SHANGHAI,4941.0,4831.0,108.0,0.021866774650739017,2014
432,Spain,UNITED KINGDOM,EDINBURGH,4937.0,4424.0,1.0,0.00022598870056497175,2014
433,Belgium,CHINA,SHANGHAI,4926.0,4719.0,213.0,0.04318734793187348,2014
434,Switzerland,AZERBAIJAN,BAKU,4918.0,4804.0,102.0,0.02079086832450061,2014
435,Germany,GHANA,ACCRA,4877.0,3502.0,1374.0,0.28178835110746514,2014
436,Netherlands,KUWAIT,KUWAIT,4870.0,4656.0,158.0,0.0328209389281263,2014
437,Netherlands,UNITED ARAB EMIRATES,DUBAI,4859.0,4225.0,419.0,0.09022394487510767,2014
438,Netherlands,SAUDI ARABIA,RIYADH,4852.0,4485.0,220.0,0.04675876726886291,2014
439,Germany,KENYA,NAIROBI,4795.0,3626.0,1167.0,0.24348007510953473,2014
440,Portugal,ANGOLA,BENGUELA,4781.0,4641.0,140.0,0.029282576866764276,2014
441,France,CAMBODIA,PHNOM PENH,4772.0,4219.0,551.0,0.11551362683438156,2014
442,Sweden,UNITED KINGDOM,LONDON,4751.0,4393.0,5.0,0.001136880400181901,2014
443,Lithuania,GEORGIA,TBILISSI,4741.0,3726.0,941.0,0.20162845511034927,2014
444,Denmark,UNITED KINGDOM,LONDON,4728.0,4476.0,9.0,0.002006688963210702,2014
445,Switzerland,EGYPT,CAIRO,4727.0,3852.0,698.0,0.1534065934065934,2014
446,Spain,BOLIVIA,LA PAZ,4717.0,3623.0,883.0,0.19596094096759875,2014
447,Greece,KOSOVO,PRISTINA,4715.0,2771.0,828.0,0.23006390664073353,2014
448,Spain,PAKISTAN,ISLAMABAD,4714.0,2399.0,1784.0,0.42648816638776,2014
449,Italy,ECUADOR,QUITO,4689.0,4191.0,459.0,0.09870967741935484,2014
450,Austria,KAZAKHSTAN,ASTANA,4663.0,4592.0,71.0,0.015226249195796697,2014
451,Germany,IRAQ,BAGDAD,4660.0,1182.0,214.0,0.15329512893982808,2014
452,Spain,BOLIVIA,SANTA CRUZ DE LA SIERRA,4642.0,4100.0,327.0,0.07386491981025525,2014
453,Germany,LIBYAN ARAB JAMAHIRIYA,TRIPOLI,4638.0,3874.0,715.0,0.1558073654390935,2014
454,Switzerland,PHILIPPINES,MANILA,4612.0,4282.0,329.0,0.07135111689438299,2014
455,Italy,QATAR,DOHA,4543.0,4341.0,59.0,0.013409090909090909,2014
456,Netherlands,SOUTH AFRICA,CAPE TOWN,4532.0,4481.0,43.0,0.009504862953138815,2014
457,Poland,ARMENIA,YEREVAN,4530.0,4143.0,386.0,0.08522852726871274,2014
458,France,MAURITANIA,NOUAKCHOTT,4513.0,3494.0,1018.0,0.22562056737588654,2014
459,Belgium,UNITED ARAB EMIRATES,ABU DHABI,4471.0,4239.0,179.0,0.04051607062019013,2014
460,Italy,PERU,LIMA,4452.0,3833.0,619.0,0.1390386343216532,2014
461,Italy,GHANA,ACCRA,4433.0,2623.0,1634.0,0.3838383838383838,2014
462,Sweden,FORMER YUGOSLAV REPUBLIC OF MACEDONIA,SKOPJE,4379.0,28.0,972.0,0.972,2014
463,Hungary,"MOLDOVA, REPUBLIC OF",CHISINAU,4368.0,4265.0,100.0,0.022909507445589918,2014
464,Italy,OMAN,MUSCAT,4362.0,4315.0,10.0,0.0023121387283236996,2014
465,Hungary,RUSSIAN FEDERATION,ST. PETERSBURG,4338.0,4325.0,13.0,0.002996772706316275,2014
466,Italy,SRI LANKA,COLOMBO,4330.0,3838.0,389.0,0.09202744263070736,2014
467,Latvia,CHINA,BEIJING,4326.0,4270.0,29.0,0.006745754826703885,2014
468,Switzerland,UNITED ARAB EMIRATES,DUBAI,4308.0,4150.0,99.0,0.023299599905860204,2014
469,Germany,TURKMENISTAN,ASHGABAT,4306.0,4196.0,96.0,0.022367194780987885,2014
470,Sweden,BANGLADESH,DHAKA,4293.0,2879.0,1067.0,0.2704004054738976,2014
471,Switzerland,COLOMBIA,BOGOTA,4292.0,4041.0,248.0,0.057822336208906505,2014
472,France,IRAQ,BAGDAD,4284.0,3680.0,596.0,0.13938260056127222,2014
473,Belgium,NIGERIA,ABUJA,4223.0,2426.0,1722.0,0.41513982642237224,2014
474,France,YEMEN,SANA'A,4180.0,3476.0,704.0,0.16842105263157894,2014
475,Czech Republic,KUWAIT,KUWAIT,4155.0,4135.0,12.0,0.0028936580660718593,2014
476,Greece,KUWAIT,KUWAIT,4154.0,3084.0,1026.0,0.24963503649635035,2014
477,Spain,ANGOLA,LUANDA,4153.0,3127.0,642.0,0.1703369594056779,2014
478,Italy,VIET NAM,HANOI,4152.0,3887.0,225.0,0.054717898832684825,2014
479,Italy,PAKISTAN,KARACHI,4149.0,3107.0,1024.0,0.24788186879690147,2014
480,Germany,ECUADOR,QUITO,4143.0,4017.0,126.0,0.03041274438812455,2014
481,Latvia,GEORGIA,TBILISSI,4127.0,3871.0,255.0,0.06180319922443044,2014
482,Hungary,INDIA,NEW DELHI,4104.0,3537.0,561.0,0.13689604685212298,2014
483,Greece,"IRAN, ISLAMIC REPUBLIC OF",TEHERAN,4098.0,3426.0,645.0,0.1584377302873987,2014
484,Netherlands,COLOMBIA,BOGOTA,4097.0,3929.0,155.0,0.03795298726738491,2014
485,France,USA,"NEW YORK, NY",4081.0,3913.0,158.0,0.03881110292311472,2014
486,France,BANGLADESH,DHAKA,4054.0,2984.0,1070.0,0.26393685249136656,2014
487,Czech Republic,KAZAKHSTAN,ASTANA,4014.0,3833.0,180.0,0.0448542237727386,2014
488,Belgium,SOUTH AFRICA,JOHANNESBURG,3945.0,3678.0,162.0,0.0421875,2014
489,Poland,INDIA,NEW DELHI,3934.0,3452.0,468.0,0.11938775510204082,2014
490,Austria,JORDAN,AMMAN,3916.0,3150.0,744.0,0.19106317411402157,2014
491,Poland,GEORGIA,TBILISSI,3890.0,3715.0,175.0,0.04498714652956298,2014
492,Hungary,EGYPT,CAIRO,3880.0,3470.0,397.0,0.10266356348590638,2014
493,Netherlands,KENYA,NAIROBI,3851.0,3596.0,191.0,0.05043570108265118,2014
494,Germany,NEPAL,KATHMANDU,3842.0,3391.0,451.0,0.11738677771993754,2014
495,Hungary,TURKEY,ANKARA,3837.0,3760.0,75.0,0.01955671447196871,2014
496,Spain,"CONGO, THE DEMOCRATIC REPUBLIC OF THE",KINSHASA,3813.0,1187.0,1799.0,0.6024782317481581,2014
497,Hungary,INDONESIA,JAKARTA,3804.0,3801.0,2.0,0.0005259006047856955,2014
498,Italy,BANGLADESH,DHAKA,3787.0,2785.0,827.0,0.2289590254706534,2014
499,Germany,CUBA,HAVANA,3786.0,3052.0,732.0,0.193446088794926,2014
500,Belgium,CAMEROON,YAONDE,3773.0,2558.0,1285.0,0.33437418683320325,2014
501,Hungary,CHINA,CHONGQING,3768.0,3702.0,66.0,0.01751592356687898,2014
502,Italy,CAMEROON,YAONDE,3761.0,2198.0,1331.0,0.3771606687446869,2014
503,Greece,LIBYAN ARAB JAMAHIRIYA,TRIPOLI,3756.0,2865.0,869.0,0.23272629887520085,2014
504,Greece,INDONESIA,JAKARTA,3721.0,3691.0,23.0,0.006192784060312331,2014
505,Slovenia,KOSOVO,PRISTINA,3693.0,2778.0,915.0,0.24776604386677498,2014
506,Germany,BANGLADESH,DHAKA,3688.0,2838.0,534.0,0.1583629893238434,2014
507,Spain,QATAR,DOHA,3682.0,3072.0,40.0,0.012853470437017995,2014
508,Germany,ETHIOPIA,ADDIS ABEBA,3678.0,2684.0,990.0,0.2694610778443114,2014
509,Spain,USA,"NEW YORK, NY",3667.0,3537.0,22.0,0.0061815116605788145,2014
510,France,USA,"SAN FRANCISCO, CA",3655.0,3647.0,1.0,0.00027412280701754384,2014
511,Germany,SINGAPORE,SINGAPORE,3654.0,3576.0,76.0,0.0208105147864184,2014
512,Switzerland,GEORGIA,TBILISSI,3643.0,3424.0,217.0,0.05959901126064268,2014
513,Netherlands,INDIA,BANGALORE,3635.0,3510.0,114.0,0.03145695364238411,2014
514,Austria,EGYPT,CAIRO,3626.0,3120.0,478.0,0.13285158421345192,2014
515,Netherlands,VIET NAM,HO CHI MINH,3575.0,3388.0,84.0,0.024193548387096774,2014
516,Sweden,TURKEY,ANKARA,3556.0,2714.0,638.0,0.19033412887828163,2014
517,Germany,TAJIKISTAN,DUSHANBE,3554.0,3411.0,73.0,0.02095292766934558,2014
518,Poland,UNITED KINGDOM,LONDON,3541.0,3456.0,27.0,0.007751937984496124,2014
519,Germany,PALESTINE,RAMALLAH,3535.0,2461.0,213.0,0.07965594614809275,2014
520,Denmark,TURKEY,ISTANBUL,3522.0,3360.0,151.0,0.04300769011677585,2014
521,Italy,USA,"MIAMI, FL",3511.0,3449.0,0.0,0.0,2014
522,Portugal,SAUDI ARABIA,RIYADH,3508.0,3339.0,160.0,0.04572735067162046,2014
523,Germany,USA,"NEW YORK, NY",3504.0,3344.0,96.0,0.027906976744186046,2014
524,Germany,UNITED KINGDOM,EDINBURGH,3502.0,3378.0,119.0,0.03402916785816414,2014
525,Italy,KENYA,NAIROBI,3456.0,3108.0,261.0,0.07747105966162066,2014
526,Germany,CAMEROON,YAONDE,3455.0,2770.0,685.0,0.19826338639652677,2014
527,Portugal,GUINEA-BISSAU,BISSAU,3447.0,2808.0,629.0,0.1830084375909223,2014
528,Spain,EGYPT,ALEXANDRIA,3438.0,2820.0,491.0,0.14829356689821807,2014
529,Norway,UGANDA,KAMPALA,3432.0,2492.0,939.0,0.27368114252404546,2014
530,France,CENTRAL AFRICAN REPUBLIC,BANGUI,3423.0,2515.0,902.0,0.2639742464149839,2014
531,Switzerland,SRI LANKA,COLOMBO,3409.0,2163.0,1082.0,0.33343605546995375,2014
532,Portugal,UNITED KINGDOM,LONDON,3397.0,3194.0,136.0,0.04084084084084084,2014
533,Switzerland,MOROCCO,RABAT,3379.0,3019.0,358.0,0.10601125259105715,2014
534,Czech Republic,SAUDI ARABIA,RIYADH,3369.0,3187.0,176.0,0.05233422539399346,2014
535,France,CANADA,MONTREAL,3365.0,3316.0,44.0,0.013095238095238096,2014
536,France,ECUADOR,QUITO,3362.0,3145.0,217.0,0.06454491374182035,2014
537,Finland,TURKEY,ANKARA,3344.0,2897.0,417.0,0.12582981291490647,2014
538,Belgium,TUNISIA,TUNIS,3318.0,2269.0,895.0,0.2828697850821745,2014
539,Austria,UNITED KINGDOM,LONDON,3307.0,3150.0,153.0,0.04632152588555858,2014
540,Switzerland,ALGERIA,ALGIERS,3281.0,2787.0,435.0,0.13500931098696461,2014
541,Belgium,LEBANON,BEIRUT,3272.0,2558.0,629.0,0.1973642924380295,2014
542,Poland,INDIA,MUMBAI,3268.0,3168.0,100.0,0.030599755201958383,2014
543,France,CUBA,HAVANA,3259.0,3134.0,120.0,0.03687768899815612,2014
544,Lithuania,AZERBAIJAN,BAKU,3259.0,2895.0,251.0,0.07978385251112524,2014
545,Belgium,"IRAN, ISLAMIC REPUBLIC OF",TEHERAN,3242.0,1950.0,1033.0,0.34629567549446866,2014
546,Italy,USA,"NEW YORK, NY",3224.0,3107.0,57.0,0.01801517067003793,2014
547,Greece,SOUTH AFRICA,CAPE TOWN,3219.0,3187.0,15.0,0.004684572142410993,2014
548,France,KENYA,NAIROBI,3218.0,3026.0,144.0,0.045425867507886436,2014
549,Greece,SAUDI ARABIA,RIYADH,3214.0,2728.0,466.0,0.1458985597996243,2014
550,Sweden,JORDAN,AMMAN,3210.0,928.0,504.0,0.35195530726256985,2014
551,Italy,SINGAPORE,SINGAPORE,3204.0,3165.0,37.0,0.01155527795128045,2014
552,Italy,ANGOLA,LUANDA,3199.0,1633.0,249.0,0.13230605738575982,2014
553,Sweden,COLOMBIA,BOGOTA,3179.0,2918.0,179.0,0.05779786890539231,2014
554,Spain,IRAQ,BAGDAD,3174.0,2116.0,579.0,0.21484230055658626,2014
555,Denmark,TURKEY,ANKARA,3164.0,2669.0,489.0,0.15484483850538316,2014
556,Sweden,SOUTH AFRICA,PRETORIA,3161.0,3015.0,68.0,0.022056438533895557,2014
557,Czech Republic,LEBANON,BEIRUT,3157.0,2928.0,156.0,0.05058365758754864,2014
558,Belgium,BURUNDI,BUJUMBURA,3140.0,2684.0,408.0,0.13195342820181113,2014
559,Sweden,PAKISTAN,ISLAMABAD,3129.0,1753.0,1191.0,0.4045516304347826,2014
560,Switzerland,QATAR,DOHA,3114.0,3013.0,60.0,0.019524894240156198,2014
561,Belgium,EGYPT,CAIRO,3103.0,2491.0,773.0,0.23682598039215685,2014
562,Poland,"IRAN, ISLAMIC REPUBLIC OF",TEHERAN,3103.0,2350.0,710.0,0.23202614379084968,2014
563,Denmark,INDONESIA,JAKARTA,3101.0,3057.0,2.0,0.0006538084341288003,2014
564,Hungary,AZERBAIJAN,BAKU,3098.0,3001.0,97.0,0.03131052291801162,2014
565,France,UZBEKISTAN,TASHKENT,3071.0,2988.0,61.0,0.020006559527714005,2014
566,France,DJIBOUTI,DJIBOUTI,3042.0,2156.0,885.0,0.29102268990463664,2014
567,Italy,MOROCCO,RABAT,3039.0,2742.0,279.0,0.09235352532274081,2014
568,Czech Republic,EGYPT,CAIRO,3028.0,2391.0,572.0,0.1930475869051637,2014
569,Latvia,UZBEKISTAN,TASHKENT,3017.0,2766.0,238.0,0.0792276964047936,2014
570,Latvia,AZERBAIJAN,BAKU,3011.0,2894.0,117.0,0.038857522417801396,2014
571,Malta,TURKEY,ISTANBUL,3006.0,2359.0,145.0,0.057907348242811504,2014
572,Belgium,CHINA,GUANGZHOU (CANTON),3004.0,2871.0,73.0,0.024796195652173912,2014
573,Italy,COTE D'IVOIRE,ABIDJAN ,2994.0,1744.0,1186.0,0.40477815699658704,2014
574,Switzerland,JORDAN,AMMAN,2992.0,2620.0,182.0,0.0649536045681656,2014
575,Sweden,SAUDI ARABIA,RIYADH,2991.0,2261.0,499.0,0.18079710144927535,2014
576,France,HONG KONG S.A.R.,HONG KONG,2974.0,2939.0,35.0,0.011768661735036988,2014
