,eu_state,origin_country,origin_consulate,visas_applied,visas_issued,visas_not_issued,visa_refusal_rate,year
623,Germany,LEBANON,BEIRUT,10971.0,7370.0,3412.0,0.31645334817288073,2018
624,Germany,LITHUANIA,VILNIUS,30.0,30.0,0.0,0.0,2018
625,Germany,MALAYSIA,KUALA LUMPUR,841.0,738.0,89.0,0.10761789600967352,2018
626,Germany,MALI,BAMAKO,952.0,602.0,348.0,0.3663157894736842,2018
627,Germany,MALTA,VALETTA,1.0,1.0,0.0,0.0,2018
628,Germany,MAURITANIA,NOUAKCHOTT,1248.0,907.0,340.0,0.272654370489174,2018
629,Germany,MEXICO,MEXICO CITY,185.0,180.0,1.0,0.0055248618784530384,2018
630,Germany,MOLDOVA,CHISINAU,164.0,152.0,12.0,0.07317073170731707,2018
631,Germany,MONGOLIA,ULAN BATOR,10976.0,9591.0,1380.0,0.12578616352201258,2018
632,Germany,MONTENEGRO,PODGORICA,247.0,218.0,5.0,0.02242152466367713,2018
633,Germany,MOROCCO,RABAT,18441.0,12771.0,5666.0,0.3073168085914194,2018
634,Germany,MOZAMBIQUE,MAPUTO,1206.0,1057.0,98.0,0.08484848484848485,2018
635,Germany,MYANMAR,YANGON,3968.0,3816.0,152.0,0.038306451612903226,2018
636,Germany,NAMIBIA,WINDHOEK,4002.0,3950.0,48.0,0.01200600300150075,2018
637,Germany,NEPAL,KATHMANDU,5087.0,4026.0,1060.0,0.20841525756979945,2018
638,Germany,NETHERLANDS,AMSTERDAM,11.0,11.0,0.0,0.0,2018
639,Germany,NEW ZEALAND,WELLINGTON,545.0,541.0,2.0,0.003683241252302026,2018
640,Germany,NICARAGUA,MANAGUA,7.0,7.0,0.0,0.0,2018
641,Germany,NIGERIA,ABUJA,1358.0,1147.0,42.0,0.03532380151387721,2018
642,Germany,NIGERIA,LAGOS,9489.0,4404.0,5056.0,0.53446088794926,2018
643,Germany,NORTH KOREA,PYONGYANG,65.0,52.0,13.0,0.2,2018
644,Germany,NORTH MACEDONIA,SKOPJE,94.0,69.0,7.0,0.09210526315789473,2018
645,Germany,OMAN,MUSCAT,10476.0,9991.0,470.0,0.0449287830991301,2018
646,Germany,PAKISTAN,ISLAMABAD,9229.0,6784.0,2404.0,0.261645624727906,2018
647,Germany,PAKISTAN,KARACHI,10467.0,8618.0,1814.0,0.17388803680981596,2018
648,Germany,PALESTINIAN AUTHORITY,RAMALLAH,4685.0,3537.0,593.0,0.14358353510895883,2018
649,Germany,PANAMA,PANAMA CITY,69.0,58.0,10.0,0.14705882352941177,2018
650,Germany,PARAGUAY,ASUNCION,19.0,15.0,0.0,0.0,2018
651,Germany,PERU,LIMA,42.0,40.0,1.0,0.024390243902439025,2018
652,Germany,PHILIPPINES,MANILA,18829.0,16883.0,1939.0,0.10301774519179684,2018
653,Germany,POLAND,WARSAW,20.0,20.0,0.0,0.0,2018
654,Germany,PORTUGAL,LISBON,5.0,5.0,0.0,0.0,2018
655,Germany,QATAR,DOHA,19027.0,17503.0,1250.0,0.06665600170639364,2018
656,Germany,ROMANIA,BUCHAREST,645.0,622.0,23.0,0.03565891472868217,2018
657,Germany,RUSSIAN FEDERATION,KALININGRAD,22862.0,22474.0,388.0,0.016971393578864492,2018
658,Germany,RUSSIAN FEDERATION,MOSCOW,199626.0,193097.0,6434.0,0.03224561596944835,2018
659,Germany,RUSSIAN FEDERATION,NOVOSIBIRSK,34612.0,33254.0,1356.0,0.039179427911008376,2018
660,Germany,RUSSIAN FEDERATION,ST. PETERSBURG,19167.0,18956.0,176.0,0.009199247334309012,2018
661,Germany,RUSSIAN FEDERATION,YEKATERINBURG,25987.0,24981.0,1004.0,0.03863767558206658,2018
662,Germany,RWANDA,KIGALI,121.0,88.0,9.0,0.09278350515463918,2018
663,Germany,SAUDI ARABIA,JEDDAH,16107.0,16046.0,59.0,0.003663458553244334,2018
664,Germany,SAUDI ARABIA,RIYADH,47372.0,41809.0,5367.0,0.11376547396981516,2018
665,Germany,SENEGAL,DAKAR,2943.0,1863.0,1076.0,0.3661109220823409,2018
666,Germany,SERBIA,BELGRADE,1555.0,1452.0,50.0,0.033288948069241014,2018
667,Germany,SINGAPORE,SINGAPORE,4591.0,4554.0,31.0,0.006761177753544166,2018
668,Germany,SLOVENIA,LJUBLJANA,73.0,49.0,13.0,0.20967741935483872,2018
669,Germany,SOUTH AFRICA,CAPE TOWN,11660.0,11323.0,328.0,0.02815208994936057,2018
670,Germany,SOUTH AFRICA,PRETORIA,20507.0,20068.0,432.0,0.02107317073170732,2018
671,Germany,SOUTH KOREA,SEOUL,702.0,614.0,83.0,0.11908177905308465,2018
672,Germany,SPAIN,MADRID,35.0,15.0,0.0,0.0,2018
673,Germany,SRI LANKA,COLOMBO,7912.0,6478.0,1432.0,0.18103666245259165,2018
674,Germany,SUDAN,KHARTOUM,2085.0,1451.0,470.0,0.24466423737636647,2018
675,Germany,SWEDEN,STOCKHOLM,3.0,3.0,0.0,0.0,2018
676,Germany,SWITZERLAND,BERN,9.0,7.0,0.0,0.0,2018
677,Germany,TAIWAN,TAIPEI,340.0,317.0,23.0,0.06764705882352941,2018
678,Germany,TAJIKISTAN,DUSHANBE,4662.0,3750.0,901.0,0.19372178026230918,2018
679,Germany,TANZANIA,DAR ES SALAAM,2856.0,2591.0,262.0,0.09183315807921485,2018
680,Germany,THAILAND,BANGKOK,58363.0,56986.0,1372.0,0.023510058603790396,2018
681,Germany,TOGO,LOME,1247.0,861.0,385.0,0.3089887640449438,2018
682,Germany,TRINIDAD AND TOBAGO,PORT OF SPAIN,117.0,111.0,4.0,0.034782608695652174,2018
683,Germany,TUNISIA,TUNIS,20606.0,17122.0,3421.0,0.16652874458453001,2018
684,Germany,TURKEY,ANKARA,72277.0,60439.0,11809.0,0.1634508913741557,2018
685,Germany,TURKEY,ISTANBUL,125702.0,111821.0,13804.0,0.10988258706467662,2018
686,Germany,TURKEY,IZMIR,39344.0,36494.0,2833.0,0.07203702291046864,2018
687,Germany,TURKMENISTAN,ASHGABAT,4362.0,4226.0,127.0,0.029175281415116012,2018
688,Germany,UGANDA,KAMPALA,3927.0,3299.0,617.0,0.15755873340143003,2018
689,Germany,UKRAINE,KYIV,5435.0,5085.0,307.0,0.05693620178041543,2018
690,Germany,UNITED ARAB EMIRATES,DUBAI,29867.0,23658.0,5369.0,0.18496572156957317,2018
691,Germany,UNITED KINGDOM,EDINBURGH,2487.0,2458.0,29.0,0.01166063530357861,2018
692,Germany,UNITED KINGDOM,LONDON,23743.0,23170.0,192.0,0.00821847444568102,2018
693,Germany,URUGUAY,MONTEVIDEO,10.0,7.0,2.0,0.2222222222222222,2018
694,Germany,USA,"ATLANTA, GA",1086.0,1063.0,20.0,0.018467220683287166,2018
695,Germany,USA,"BOSTON, MA",1803.0,1784.0,2.0,0.0011198208286674132,2018
696,Germany,USA,"CHICAGO, IL",2876.0,2794.0,72.0,0.02512212142358688,2018
697,Germany,USA,"HOUSTON, TX",1718.0,1638.0,73.0,0.04266510812390415,2018
698,Germany,USA,"LOS ANGELES, CA",1916.0,1880.0,22.0,0.011566771819137749,2018
699,Germany,USA,"MIAMI, FL",548.0,530.0,9.0,0.016697588126159554,2018
700,Germany,USA,"NEW YORK, NY",3649.0,3558.0,69.0,0.01902398676592225,2018
701,Germany,USA,"SAN FRANCISCO, CA",3352.0,3316.0,28.0,0.008373205741626795,2018
702,Germany,USA,"WASHINGTON, DC",1300.0,1252.0,46.0,0.03543913713405239,2018
703,Germany,UZBEKISTAN,TASHKENT,10302.0,9007.0,1269.0,0.123491630984819,2018
704,Germany,VENEZUELA,CARACAS,45.0,36.0,7.0,0.16279069767441862,2018
705,Germany,VIETNAM,HANOI,10084.0,8517.0,1563.0,0.1550595238095238,2018
706,Germany,VIETNAM,HO CHI MINH,7943.0,7124.0,811.0,0.10220541902961562,2018
707,Germany,ZAMBIA,LUSAKA,1013.0,901.0,111.0,0.10968379446640317,2018
708,Germany,ZIMBABWE,HARARE,1194.0,1057.0,129.0,0.1087689713322091,2018
709,Greece,ALBANIA,GJIROKASTER,2.0,2.0,0.0,0.0,2018
710,Greece,ALBANIA,KORCE,16.0,8.0,1.0,0.1111111111111111,2018
711,Greece,ALBANIA,TIRANA,244.0,201.0,40.0,0.16597510373443983,2018
712,Greece,ALGERIA,ALGIERS,2692.0,1018.0,1674.0,0.6218424962852898,2018
713,Greece,ARGENTINA,BUENOS AIRES,21.0,18.0,2.0,0.1,2018
714,Greece,ARMENIA,YEREVAN,13535.0,11978.0,1550.0,0.11457717327025428,2018
715,Greece,AUSTRALIA,ADELAIDE,188.0,187.0,1.0,0.005319148936170213,2018
716,Greece,AUSTRALIA,CANBERRA,50.0,48.0,2.0,0.04,2018
717,Greece,AUSTRALIA,MELBOURNE,858.0,858.0,0.0,0.0,2018
718,Greece,AUSTRALIA,PERTH,351.0,351.0,0.0,0.0,2018
719,Greece,AUSTRALIA,SYDNEY,527.0,523.0,4.0,0.007590132827324478,2018
720,Greece,AZERBAIJAN,BAKU,970.0,753.0,216.0,0.22291021671826625,2018
721,Greece,BELGIUM,BRUSSELS,3.0,3.0,0.0,0.0,2018
722,Greece,BOSNIA AND HERZEGOVINA,SARAJEVO,58.0,36.0,16.0,0.3076923076923077,2018
723,Greece,BRAZIL,BRASILIA,7.0,7.0,0.0,0.0,2018
724,Greece,BRAZIL,SAO PAULO,16.0,13.0,3.0,0.1875,2018
725,Greece,BULGARIA,SOFIA,1103.0,1045.0,32.0,0.029712163416898793,2018
726,Greece,CANADA,MONTREAL,240.0,226.0,14.0,0.058333333333333334,2018
727,Greece,CANADA,OTTAWA,62.0,62.0,0.0,0.0,2018
728,Greece,CANADA,TORONTO,628.0,603.0,24.0,0.03827751196172249,2018
729,Greece,CANADA,VANCOUVER,163.0,160.0,3.0,0.018404907975460124,2018
730,Greece,CHILE,SANTIAGO DE CHILE,20.0,20.0,0.0,0.0,2018
731,Greece,CHINA,BEIJING,38042.0,34947.0,3093.0,0.08130914826498423,2018
732,Greece,CHINA,GUANGZHOU (CANTON),20095.0,19316.0,778.0,0.03871802528117846,2018
733,Greece,CHINA,SHANGHAI,42719.0,41996.0,723.0,0.016924553477375405,2018
734,Greece,CONGO (DEMOCRATIC REPUBLIC),KINSHASA,750.0,311.0,434.0,0.5825503355704698,2018
735,Greece,CROATIA,ZAGREB,16.0,13.0,0.0,0.0,2018
736,Greece,CUBA,HAVANA,257.0,242.0,15.0,0.058365758754863814,2018
737,Greece,CYPRUS,NICOSIA,1299.0,1078.0,202.0,0.1578125,2018
738,Greece,EGYPT,ALEXANDRIA,3210.0,2873.0,337.0,0.10498442367601246,2018
739,Greece,EGYPT,CAIRO,6606.0,5443.0,1057.0,0.1626153846153846,2018
740,Greece,ETHIOPIA,ADDIS ABEBA,377.0,230.0,126.0,0.3539325842696629,2018
741,Greece,FRANCE,PARIS,12.0,7.0,0.0,0.0,2018
742,Greece,GEORGIA,TBILISSI,69.0,41.0,25.0,0.3787878787878788,2018
743,Greece,GERMANY,STUTTGART,2.0,2.0,0.0,0.0,2018
744,Greece,HONG KONG S.A.R.,HONG KONG,617.0,615.0,1.0,0.0016233766233766235,2018
745,Greece,INDIA,NEW DELHI,45341.0,40112.0,5217.0,0.11509188378300866,2018
746,Greece,INDONESIA,JAKARTA,4234.0,4211.0,23.0,0.00543221539914974,2018
747,Greece,IRAN,TEHERAN,8113.0,4032.0,4080.0,0.5029585798816568,2018
748,Greece,IRAQ,BAGHDAD,1455.0,923.0,463.0,0.33405483405483405,2018
749,Greece,IRELAND,DUBLIN,435.0,432.0,2.0,0.004608294930875576,2018
750,Greece,ISRAEL,JERUSALEM,1968.0,1752.0,209.0,0.10657827638959715,2018
751,Greece,ISRAEL,TEL AVIV,426.0,422.0,3.0,0.007058823529411765,2018
752,Greece,ITALY,ROME,50.0,44.0,6.0,0.12,2018
753,Greece,JAPAN,TOKYO,408.0,398.0,10.0,0.024509803921568627,2018
754,Greece,JORDAN,AMMAN,4631.0,3434.0,1184.0,0.256388046773495,2018
755,Greece,KAZAKHSTAN,ASTANA,6373.0,6242.0,119.0,0.01870775035371797,2018
756,Greece,KENYA,NAIROBI,1933.0,1615.0,318.0,0.1645111226073461,2018
757,Greece,KOSOVO,PRISTINA,6922.0,314.0,569.0,0.6443941109852774,2018
758,Greece,KUWAIT,KUWAIT,4151.0,2646.0,1500.0,0.361794500723589,2018
759,Greece,LEBANON,BEIRUT,17862.0,16349.0,1399.0,0.07882578318683796,2018
760,Greece,MEXICO,MEXICO CITY,18.0,17.0,1.0,0.05555555555555555,2018
761,Greece,MONTENEGRO,PODGORICA,89.0,86.0,3.0,0.033707865168539325,2018
762,Greece,MOROCCO,CASABLANCA,159.0,124.0,35.0,0.22012578616352202,2018
763,Greece,MOROCCO,RABAT,451.0,347.0,101.0,0.22544642857142858,2018
764,Greece,NIGERIA,ABUJA,524.0,235.0,289.0,0.5515267175572519,2018
765,Greece,NORTH MACEDONIA,BITOLA,44.0,37.0,7.0,0.1590909090909091,2018
766,Greece,NORTH MACEDONIA,SKOPJE,721.0,597.0,35.0,0.055379746835443035,2018
767,Greece,PAKISTAN,ISLAMABAD,734.0,405.0,311.0,0.43435754189944137,2018
768,Greece,PERU,LIMA,3.0,3.0,0.0,0.0,2018
769,Greece,PHILIPPINES,MANILA,4447.0,4149.0,297.0,0.06680161943319839,2018
770,Greece,POLAND,WARSAW,2.0,2.0,0.0,0.0,2018
771,Greece,QATAR,DOHA,2499.0,2185.0,249.0,0.10230073952341824,2018
772,Greece,ROMANIA,BUCHAREST,434.0,413.0,18.0,0.04176334106728538,2018
773,Greece,RUSSIAN FEDERATION,MOSCOW,350542.0,346332.0,4202.0,0.01198742490029498,2018
774,Greece,RUSSIAN FEDERATION,NOVOROSSIISK,24541.0,23967.0,545.0,0.02223400783289817,2018
775,Greece,RUSSIAN FEDERATION,ST. PETERSBURG,32205.0,32136.0,68.0,0.0021115389392622036,2018
776,Greece,SAUDI ARABIA,JEDDAH,4709.0,4105.0,603.0,0.12807986406117247,2018
777,Greece,SAUDI ARABIA,RIYADH,6024.0,5463.0,554.0,0.09207246135948147,2018
778,Greece,SERBIA,BELGRADE,216.0,210.0,0.0,0.0,2018
779,Greece,SINGAPORE,SINGAPORE,62.0,61.0,1.0,0.016129032258064516,2018
780,Greece,SOUTH AFRICA,CAPE TOWN,5144.0,4974.0,170.0,0.03304821150855365,2018
781,Greece,SOUTH AFRICA,JOHANNESBURG,7561.0,7260.0,300.0,0.03968253968253968,2018
782,Greece,SOUTH KOREA,SEOUL,89.0,82.0,7.0,0.07865168539325842,2018
783,Greece,SPAIN,MADRID,2.0,2.0,0.0,0.0,2018
784,Greece,SWEDEN,STOCKHOLM,5.0,5.0,0.0,0.0,2018
785,Greece,THAILAND,BANGKOK,3685.0,3646.0,39.0,0.010583446404341926,2018
786,Greece,TUNISIA,TUNIS,1685.0,1343.0,326.0,0.19532654284002396,2018
787,Greece,TURKEY,ANKARA,6173.0,4505.0,1645.0,0.26747967479674795,2018
788,Greece,TURKEY,EDIRNE,19740.0,19443.0,297.0,0.015045592705167173,2018
789,Greece,TURKEY,ISTANBUL,83435.0,80222.0,3140.0,0.03766704253736715,2018
790,Greece,TURKEY,IZMIR,34045.0,32950.0,1084.0,0.03185050243873773,2018
791,Greece,UKRAINE,KYIV,1718.0,1641.0,72.0,0.04203152364273205,2018
792,Greece,UKRAINE,MARIUPOL,251.0,234.0,17.0,0.06772908366533864,2018
793,Greece,UKRAINE,ODESA,739.0,704.0,35.0,0.04736129905277402,2018
794,Greece,UNITED ARAB EMIRATES,ABU DHABI,6739.0,4736.0,1810.0,0.27650473571646805,2018
795,Greece,UNITED KINGDOM,LONDON,6271.0,6191.0,60.0,0.009598464245720684,2018
796,Greece,URUGUAY,MONTEVIDEO,2.0,2.0,0.0,0.0,2018
797,Greece,USA,"ATLANTA, GA",185.0,162.0,13.0,0.07428571428571429,2018
798,Greece,USA,"BOSTON, MA",653.0,648.0,0.0,0.0,2018
799,Greece,USA,"CHICAGO, IL",609.0,596.0,5.0,0.008319467554076539,2018
800,Greece,USA,"HOUSTON, TX",585.0,571.0,5.0,0.008680555555555556,2018
801,Greece,USA,"LOS ANGELES, CA",669.0,650.0,5.0,0.007633587786259542,2018
802,Greece,USA,"NEW YORK, NY",1941.0,1912.0,9.0,0.004685059864653826,2018
803,Greece,USA,"SAN FRANCISCO, CA",557.0,551.0,2.0,0.003616636528028933,2018
804,Greece,USA,"TAMPA, FL",233.0,222.0,0.0,0.0,2018
805,Greece,USA,"WASHINGTON, DC",1568.0,553.0,4.0,0.00718132854578097,2018
806,Greece,VENEZUELA,CARACAS,4.0,3.0,1.0,0.25,2018
807,Greece,VIETNAM,HANOI,2049.0,1927.0,122.0,0.05954123962908736,2018
808,Greece,ZIMBABWE,HARARE,397.0,346.0,51.0,0.12846347607052896,2018
809,Hungary,ALBANIA,TIRANA,108.0,107.0,1.0,0.009259259259259259,2018
810,Hungary,ALGERIA,ALGIERS,2713.0,971.0,1742.0,0.6420936232952451,2018
811,Hungary,ANGOLA,LUANDA,73.0,37.0,36.0,0.4931506849315068,2018
812,Hungary,AUSTRIA,VIENNA,4.0,4.0,0.0,0.0,2018
813,Hungary,AZERBAIJAN,BAKU,2796.0,2533.0,261.0,0.09341445955619183,2018
814,Hungary,BELARUS,MINSK,7533.0,7502.0,29.0,0.003850750232372859,2018
815,Hungary,BOSNIA AND HERZEGOVINA,SARAJEVO,79.0,73.0,6.0,0.0759493670886076,2018
816,Hungary,BULGARIA,SOFIA,475.0,458.0,17.0,0.035789473684210524,2018
817,Hungary,CANADA,OTTAWA,188.0,177.0,9.0,0.04838709677419355,2018
818,Hungary,CHINA,BEIJING,16930.0,16203.0,727.0,0.0429415239220319,2018
819,Hungary,CHINA,CHONGQING,4619.0,4552.0,66.0,0.01429190125595496,2018
820,Hungary,CHINA,SHANGHAI,8952.0,8299.0,652.0,0.07284102334934645,2018
821,Hungary,CROATIA,ZAGREB,49.0,43.0,6.0,0.12244897959183673,2018
822,Hungary,CUBA,HAVANA,203.0,160.0,43.0,0.21182266009852216,2018
823,Hungary,ECUADOR,QUITO,183.0,176.0,7.0,0.03825136612021858,2018
824,Hungary,EGYPT,CAIRO,2872.0,2136.0,724.0,0.25314685314685315,2018
825,Hungary,ETHIOPIA,ADDIS ABEBA,60.0,45.0,14.0,0.23728813559322035,2018
826,Hungary,GHANA,ACCRA,1192.0,474.0,718.0,0.6023489932885906,2018
827,Hungary,INDIA,MUMBAI,11909.0,11261.0,646.0,0.05425380028554632,2018
828,Hungary,INDIA,NEW DELHI,9795.0,8446.0,1349.0,0.1377233282286881,2018
829,Hungary,INDONESIA,JAKARTA,5392.0,5357.0,32.0,0.005938021896455743,2018
830,Hungary,IRAN,TEHERAN,5051.0,4505.0,512.0,0.10205301973290812,2018
831,Hungary,IRAQ,ERBIL,1080.0,601.0,465.0,0.43621013133208253,2018
832,Hungary,IRELAND,DUBLIN,231.0,218.0,13.0,0.05627705627705628,2018
833,Hungary,ISRAEL,TEL AVIV,545.0,480.0,62.0,0.11439114391143912,2018
834,Hungary,JAPAN,TOKYO,142.0,141.0,1.0,0.007042253521126761,2018
835,Hungary,JORDAN,AMMAN,1579.0,1370.0,204.0,0.12960609911054638,2018
836,Hungary,KAZAKHSTAN,ALMATY,11991.0,11252.0,737.0,0.06147301693218784,2018
837,Hungary,KENYA,NAIROBI,280.0,254.0,26.0,0.09285714285714286,2018
838,Hungary,KOSOVO,PRISTINA,4013.0,2815.0,1198.0,0.29852977822078247,2018
839,Hungary,KUWAIT,KUWAIT,822.0,760.0,59.0,0.07203907203907203,2018
840,Hungary,LEBANON,BEIRUT,1002.0,829.0,169.0,0.16933867735470942,2018
841,Hungary,LIBYA,TRIPOLI,79.0,30.0,48.0,0.6153846153846154,2018
842,Hungary,MALAYSIA,KUALA LUMPUR,165.0,85.0,80.0,0.48484848484848486,2018
843,Hungary,MEXICO,MEXICO CITY,6.0,5.0,1.0,0.16666666666666666,2018
844,Hungary,MOLDOVA,CHISINAU,461.0,432.0,29.0,0.06290672451193059,2018
845,Hungary,MONGOLIA,ULAN BATOR,805.0,624.0,181.0,0.2248447204968944,2018
846,Hungary,MOROCCO,RABAT,517.0,317.0,194.0,0.3796477495107632,2018
847,Hungary,NIGERIA,ABUJA,1047.0,499.0,547.0,0.5229445506692161,2018
848,Hungary,NORTH MACEDONIA,SKOPJE,40.0,39.0,1.0,0.025,2018
849,Hungary,PAKISTAN,ISLAMABAD,2135.0,1114.0,1013.0,0.4762576398683592,2018
850,Hungary,PERU,LIMA,4.0,4.0,0.0,0.0,2018
851,Hungary,PHILIPPINES,MANILA,625.0,590.0,35.0,0.056,2018
852,Hungary,PORTUGAL,LISBON,2.0,1.0,1.0,0.5,2018
853,Hungary,QATAR,DOHA,1982.0,1736.0,244.0,0.12323232323232323,2018
854,Hungary,ROMANIA,BUCHAREST,351.0,312.0,38.0,0.10857142857142857,2018
855,Hungary,RUSSIAN FEDERATION,KAZAN,4102.0,4091.0,11.0,0.002681618722574354,2018
856,Hungary,RUSSIAN FEDERATION,MOSCOW,47873.0,47113.0,755.0,0.015772541154842484,2018
857,Hungary,RUSSIAN FEDERATION,ST. PETERSBURG,2470.0,2464.0,5.0,0.002025111381125962,2018
858,Hungary,RUSSIAN FEDERATION,YEKATERINBURG,9650.0,9603.0,47.0,0.0048704663212435235,2018
859,Hungary,SAUDI ARABIA,RIYADH,1821.0,1540.0,278.0,0.15291529152915292,2018
860,Hungary,SERBIA,BELGRADE,1310.0,1269.0,29.0,0.02234206471494607,2018
861,Hungary,SERBIA,SUBOTICA,21.0,20.0,0.0,0.0,2018
862,Hungary,SINGAPORE,SINGAPORE,883.0,874.0,9.0,0.010192525481313703,2018
863,Hungary,SLOVAKIA,BRATISLAVA,1.0,0.0,1.0,1.0,2018
864,Hungary,SOUTH AFRICA,PRETORIA,1729.0,1679.0,48.0,0.027793862188766647,2018
865,Hungary,SOUTH KOREA,SEOUL,73.0,68.0,5.0,0.0684931506849315,2018
866,Hungary,TAIWAN,TAIPEI,26.0,25.0,1.0,0.038461538461538464,2018
867,Hungary,THAILAND,BANGKOK,2069.0,2011.0,58.0,0.02803286611889802,2018
868,Hungary,TUNISIA,TUNIS,387.0,286.0,96.0,0.2513089005235602,2018
869,Hungary,TURKEY,ANKARA,7130.0,6795.0,330.0,0.04631578947368421,2018
870,Hungary,TURKEY,ISTANBUL,20212.0,18845.0,1339.0,0.06633967499009116,2018
871,Hungary,UKRAINE,BEREHOVE,2445.0,2290.0,155.0,0.06339468302658487,2018
872,Hungary,UKRAINE,KYIV,1284.0,1236.0,47.0,0.036632891660171474,2018
873,Hungary,UKRAINE,UZHHOROD,4099.0,4046.0,40.0,0.00978952520802741,2018
874,Hungary,UNITED ARAB EMIRATES,ABU DHABI,4007.0,3204.0,800.0,0.1998001998001998,2018
875,Hungary,UNITED KINGDOM,LONDON,1198.0,1126.0,66.0,0.05536912751677853,2018
876,Hungary,USA,"CHICAGO, IL",243.0,239.0,3.0,0.012396694214876033,2018
877,Hungary,USA,"LOS ANGELES, CA",239.0,235.0,3.0,0.012605042016806723,2018
878,Hungary,USA,"NEW YORK, NY",422.0,413.0,7.0,0.016666666666666666,2018
879,Hungary,USA,"WASHINGTON, DC",240.0,237.0,3.0,0.0125,2018
880,Hungary,UZBEKISTAN,TASHKENT,1351.0,951.0,398.0,0.2950333580429948,2018
881,Hungary,VIETNAM,HANOI,812.0,735.0,75.0,0.09259259259259259,2018
882,Hungary,VIETNAM,HO CHI MINH,1616.0,1405.0,210.0,0.13003095975232198,2018
883,Iceland,CHINA,BEIJING,7343.0,6869.0,151.0,0.02150997150997151,2018
884,Iceland,RUSSIAN FEDERATION,MOSCOW,1991.0,1987.0,5.0,0.0025100401606425703,2018
885,Italy,AFGHANISTAN,KABUL,128.0,89.0,4.0,0.043010752688172046,2018
886,Italy,ALBANIA,TIRANA,461.0,424.0,22.0,0.04932735426008968,2018
887,Italy,ALBANIA,VLORE,90.0,89.0,1.0,0.011111111111111112,2018
888,Italy,ALGERIA,ALGIERS,23464.0,13958.0,9185.0,0.3968802661711965,2018
889,Italy,ANGOLA,LUANDA,1173.0,1036.0,137.0,0.11679454390451834,2018
890,Italy,ARGENTINA,BUENOS AIRES,101.0,99.0,1.0,0.01,2018
891,Italy,ARMENIA,YEREVAN,8731.0,7582.0,1148.0,0.13150057273768614,2018
892,Italy,AUSTRALIA,ADELAIDE,176.0,165.0,11.0,0.0625,2018
893,Italy,AUSTRALIA,BRISBANE,449.0,443.0,6.0,0.013363028953229399,2018
894,Italy,AUSTRALIA,CANBERRA,182.0,178.0,4.0,0.02197802197802198,2018
895,Italy,AUSTRALIA,MELBOURNE,1666.0,1661.0,5.0,0.003001200480192077,2018
896,Italy,AUSTRALIA,PERTH,415.0,405.0,10.0,0.024096385542168676,2018
897,Italy,AUSTRALIA,SYDNEY,1394.0,1390.0,3.0,0.0021536252692031586,2018
898,Italy,AUSTRIA,VIENNA,14.0,14.0,0.0,0.0,2018
899,Italy,AZERBAIJAN,BAKU,9981.0,8796.0,1185.0,0.11872557859933874,2018
900,Italy,BAHRAIN,MANAMA,6013.0,5592.0,379.0,0.06347345503265785,2018
901,Italy,BANGLADESH,DHAKA,6935.0,3774.0,3124.0,0.45288489417222383,2018
902,Italy,BELARUS,MINSK,23978.0,23835.0,135.0,0.005632040050062578,2018
903,Italy,BELGIUM,BRUSSELS,2.0,2.0,0.0,0.0,2018
904,Italy,BOLIVIA,LA PAZ,1867.0,1310.0,556.0,0.2979635584137192,2018
905,Italy,BOSNIA AND HERZEGOVINA,SARAJEVO,234.0,219.0,15.0,0.0641025641025641,2018
906,Italy,BRAZIL,BELO HORIZONTE,11.0,11.0,0.0,0.0,2018
907,Italy,BRAZIL,BRASILIA,17.0,14.0,3.0,0.17647058823529413,2018
908,Italy,BRAZIL,CURITIBA,31.0,31.0,0.0,0.0,2018
909,Italy,BRAZIL,PORTO ALEGRE,2.0,2.0,0.0,0.0,2018
910,Italy,BRAZIL,RECIFE,26.0,24.0,2.0,0.07692307692307693,2018
911,Italy,BRAZIL,RIO DE JANEIRO,73.0,53.0,20.0,0.273972602739726,2018
912,Italy,BRAZIL,SAO PAULO,262.0,190.0,72.0,0.2748091603053435,2018
913,Italy,BULGARIA,SOFIA,416.0,410.0,6.0,0.014423076923076924,2018
914,Italy,CAMEROON,YAONDE,3658.0,2137.0,1519.0,0.41548140043763676,2018
915,Italy,CANADA,MONTREAL,851.0,803.0,48.0,0.0564042303172738,2018
916,Italy,CANADA,OTTAWA,223.0,219.0,4.0,0.017937219730941704,2018
917,Italy,CANADA,TORONTO,1818.0,1801.0,17.0,0.00935093509350935,2018
918,Italy,CANADA,VANCOUVER,1020.0,1011.0,7.0,0.0068762278978389,2018
919,Italy,CHILE,SANTIAGO DE CHILE,214.0,209.0,5.0,0.02336448598130841,2018
920,Italy,CHINA,BEIJING,203064.0,198433.0,4628.0,0.02279118097517495,2018
921,Italy,CHINA,CHONGQING,50912.0,50236.0,676.0,0.013277812696417347,2018
922,Italy,CHINA,GUANGZHOU (CANTON),87028.0,83799.0,3229.0,0.03710300133290435,2018
923,Italy,CHINA,SHANGHAI,134713.0,129361.0,5349.0,0.039707519857471604,2018
924,Italy,COLOMBIA,BOGOTA,59.0,57.0,2.0,0.03389830508474576,2018
925,Italy,CONGO (BRAZZAVILLE),BRAZZAVILLE,1985.0,893.0,1091.0,0.5498991935483871,2018
926,Italy,CONGO (DEMOCRATIC REPUBLIC),KINSHASA,1129.0,807.0,135.0,0.14331210191082802,2018
927,Italy,COSTA RICA,SAN JOSE,15.0,15.0,0.0,0.0,2018
